ark/input/pg22396.txt', 'brandished') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'integrity') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'intentionally') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'scheming') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'conjunction') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'congratulate') 7
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'companions') 7
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dispelling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'extenuating') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'allowances') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'alleviated') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'warehouses') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'presents') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sleeves') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'forgets') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'violently') 6
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'hackneyed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'growing') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'impurities') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'stirs') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'successfully') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'combated') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'comparing') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lad') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'warned') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'involve') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'rose') 7
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ungracious') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'foresaw') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'cheerfully') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'visitor') 11
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'deceive') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'triumphing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'subsided') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'diversified') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'walks') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'accompany') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'coincide') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'worn') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'shyness') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'theatres') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'reasonable') 15
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'rallied') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'niece') 22
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'affections') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'rapturously') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'transport') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'northern') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gate') 6
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ostentatious') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'glory') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gratify') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sigh') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'pleasures') 6
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'situated') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'encounter') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'consistency') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'throughout') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'include') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'regularly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'quiet') 7
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'vexatious') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'landing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'breathless') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'agitation') 6
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'wind') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'acquire') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'instructing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'overpower') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'objected') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'glazing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ascended') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'witness') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ornaments') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'plate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'bottom') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dinnertime') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'controverted') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'concerns') 8
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'strenuously') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'supplying') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'finds') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'instructions') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'joints') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'magistrate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'quarrelsome') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sallied') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'scold') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'counterpart') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'edged') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'hastened') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'frighten') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'rises') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'strangers') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'practised') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'symptom') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'varying') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'local') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'conjectures') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sports') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'softness') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ramble') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'penance') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'imply') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'disposal') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'price') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'scrape') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'boundless') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'measures') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'wound') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'serenity') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'intentions') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'imputing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'repressed') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ardently') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'subsequent') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'duration') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'attained') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'expecting') 5
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'beloved') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'incredulity') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'conciliate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'founded') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'misfortunes') 5
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'contemptuously') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'poverty') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'accusations') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'impelled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unalloyed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'groundwork') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'reflected') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unequal') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gates') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'stepping') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'containing') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'humbling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'wantonly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'liberally') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'respecting') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'undecided') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'attentively') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'participation') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'investigations') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ultimately') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'seconded') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'hesitated') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'concealment') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unknowingly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'weighty') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'accused') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'propensities') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unfolding') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dissolved') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dissipation') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'obtruded') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'junior') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'presided') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'younge') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'retained') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unquestionably') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'henceforth') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'testimony') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'executors') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'penitent') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'overthrow') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'collecting') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'scrupled') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'hazarded') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'grasp') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'immoral') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'diminution') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'studied') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'restrain') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'replete') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'packing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gowns') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'deemed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'firmly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'commissioning') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'grieve') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'cucumber') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'campful') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'waiter') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'chin') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'snug') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'harringtons') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'chamberlayne') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'undiminished') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'blinds') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'merry') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'depreciate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'despaired') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lessened') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'existed') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'saving') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gentleness') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'undeserved') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dreadfully') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lurking') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'forbade') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'partake') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'steadiness') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'requisite') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sharp') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'exclaim') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'woe') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lamentations') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'diverted') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'anew') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'derive') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'arisen') 5
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ward') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unavoidable') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gay') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'beauteous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'frivolous') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'deter') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'forwarding') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'shed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'weep') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'injunctions') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'captivated') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'enlarging') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'watering') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'commencement') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'discontentedness') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'carrying') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'querulous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'doubled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'enhance') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'disappointments') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'route') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'blenheim') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'warwick') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'birmingham') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'curtains') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'finest') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'resource') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'eminence') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'ridge') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'swelled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'surveying') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gaudy') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'intimation') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sings') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'reaching') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'canvas') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gardener') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'stables') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'discrimination') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'strikingly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'accustomed') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'explore') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'fishing') 5
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'imitate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'mischievously') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'construed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unprepared') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'named') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'resuming') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'brink') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'inadequate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'satisfactions') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'discontinuance') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'livery') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'shy') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'possessed') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'rival') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'untinctured') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'temporary') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'outlived') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'unbending') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'reference') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'indicated') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'petulance') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'oaks') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'chestnuts') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'closely') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'cake') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'deciding') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'predominate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'uppermost') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'repel') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'venting') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'fruit') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'indiscreet') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'missed') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'seized') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'gretna') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'b') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'epsom') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'anxiously') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'inns') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'apprehensions') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'losing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'detain') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'bosom') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'meetings') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'foundations') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sources') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'exchanged') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'authorize') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'trembling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'expeditiously') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'forego') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'captivate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'profligate') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'insinuating') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lies') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'endless') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'perceptible') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'moderate') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'sleeping') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'wearied') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'paddock') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'bodies') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'embraced') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'filled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'alternate') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'deserted') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'killed') 4
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'tremblings') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'flutterings') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'fretfulness') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'bosoms') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'balm') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'brittle') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'repose') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'condole') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'services') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'anyhow') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'duel') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'heartening') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'dispirited') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'intrigues') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'lamented') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'apprehending') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'heinous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'nightcap') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'runs') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'privileged') 3
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'consenting') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'pledged') 2
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'l') 1
('file:///D:/Tartu/Cloud/spark/input/pg1342.txt', 'fulfil') 1
